cod_disc,nome_disc,ementa,ppc_comp,abet_so,justificativa_abet
EPR0004,SIMULAÃ‡ÃƒO DE SISTEMAS,"Nessa disciplina os conceitos de simulação e técnicas de solução de problemas aplicando são apresentados para a formação do Engenheiro de Produção. Conceitos estes tão em voga na disseminação do conhecimento, tanto na indústria de produção de bens, como  também na área de serviços. Esta disciplina aplica técnicas de simulação em problemas  reais mediante uma modelagem adequada e implementação de algoritmos. O objetivo da  disciplina é dar conhecimento de técnicas de Simulação, de modo a permitir formular  modelos, aplicar algoritmos e interpretar os resultados obtidos. Aulas teóricas, com  aplicação de exercícios e estudos de modelos. Os seguintes tópicos serão abordados: 1. Introdução: importância. 2. Aplicações de simulação e elementos de probabilidade. 3. Geração de números e observações randômicos: variáveis randômicas discretas e  contínuas. 4. Método de simulação em tempos discretos: metodologia e,sistemas de filas. 5. Estudos de casos de problemas de simulação: análise de risco; sistema de estoque;  tempos de espera em filas. Aplicação do Software Arena e do Matlab. Havendo tempo  veremos também a linguagem Julia. ",PPC-EP-06,"SO6 - uma habilidade de desenvolver e conduzir experimentação apropriada, analisar e interpretar dados e usar o julgamento de engenharia para tirar conclusões.","A disciplina SIMULAÇÃO DE SISTEMAS foi associada ao SO6 porque, conforme sua ementa, contribui para desenvolver a habilidade de planejar e conduzir experimentos, analisar e interpretar dados e usar julgamento de engenharia para tirar conclusões fundamentadas."
EPR0004,SIMULAÃ‡ÃƒO DE SISTEMAS,"Nessa disciplina os conceitos de simulação e técnicas de solução de problemas aplicando são apresentados para a formação do Engenheiro de Produção. Conceitos estes tão em voga na disseminação do conhecimento, tanto na indústria de produção de bens, como  também na área de serviços. Esta disciplina aplica técnicas de simulação em problemas  reais mediante uma modelagem adequada e implementação de algoritmos. O objetivo da  disciplina é dar conhecimento de técnicas de Simulação, de modo a permitir formular  modelos, aplicar algoritmos e interpretar os resultados obtidos. Aulas teóricas, com  aplicação de exercícios e estudos de modelos. Os seguintes tópicos serão abordados: 1. Introdução: importância. 2. Aplicações de simulação e elementos de probabilidade. 3. Geração de números e observações randômicos: variáveis randômicas discretas e  contínuas. 4. Método de simulação em tempos discretos: metodologia e,sistemas de filas. 5. Estudos de casos de problemas de simulação: análise de risco; sistema de estoque;  tempos de espera em filas. Aplicação do Software Arena e do Matlab. Havendo tempo  veremos também a linguagem Julia. ",PPC-EP-01,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina SIMULAÇÃO DE SISTEMAS foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0004,SIMULAÃ‡ÃƒO DE SISTEMAS,"Nessa disciplina os conceitos de simulação e técnicas de solução de problemas aplicando são apresentados para a formação do Engenheiro de Produção. Conceitos estes tão em voga na disseminação do conhecimento, tanto na indústria de produção de bens, como  também na área de serviços. Esta disciplina aplica técnicas de simulação em problemas  reais mediante uma modelagem adequada e implementação de algoritmos. O objetivo da  disciplina é dar conhecimento de técnicas de Simulação, de modo a permitir formular  modelos, aplicar algoritmos e interpretar os resultados obtidos. Aulas teóricas, com  aplicação de exercícios e estudos de modelos. Os seguintes tópicos serão abordados: 1. Introdução: importância. 2. Aplicações de simulação e elementos de probabilidade. 3. Geração de números e observações randômicos: variáveis randômicas discretas e  contínuas. 4. Método de simulação em tempos discretos: metodologia e,sistemas de filas. 5. Estudos de casos de problemas de simulação: análise de risco; sistema de estoque;  tempos de espera em filas. Aplicação do Software Arena e do Matlab. Havendo tempo  veremos também a linguagem Julia. ",PPC-EP-02,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina SIMULAÇÃO DE SISTEMAS foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0004,SIMULAÃ‡ÃƒO DE SISTEMAS,"Nessa disciplina os conceitos de simulação e técnicas de solução de problemas aplicando são apresentados para a formação do Engenheiro de Produção. Conceitos estes tão em voga na disseminação do conhecimento, tanto na indústria de produção de bens, como  também na área de serviços. Esta disciplina aplica técnicas de simulação em problemas  reais mediante uma modelagem adequada e implementação de algoritmos. O objetivo da  disciplina é dar conhecimento de técnicas de Simulação, de modo a permitir formular  modelos, aplicar algoritmos e interpretar os resultados obtidos. Aulas teóricas, com  aplicação de exercícios e estudos de modelos. Os seguintes tópicos serão abordados: 1. Introdução: importância. 2. Aplicações de simulação e elementos de probabilidade. 3. Geração de números e observações randômicos: variáveis randômicas discretas e  contínuas. 4. Método de simulação em tempos discretos: metodologia e,sistemas de filas. 5. Estudos de casos de problemas de simulação: análise de risco; sistema de estoque;  tempos de espera em filas. Aplicação do Software Arena e do Matlab. Havendo tempo  veremos também a linguagem Julia. ",PPC-EP-06,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina SIMULAÇÃO DE SISTEMAS foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0006,SEGURANÃ‡A E SAÃšDE NO TRABALHO,"Conhecer as questões associadas aos acidentes e doenças do trabalho; Reconhecer os riscos ambientais; Aprender técnicas de controle de riscos ambientais; Aprender técnicas de prevenção e combate à incêndios; Aprender os conceitos de programas de manutenção voltados à segurança e saúde no trabalho; Aprender técnicas de implantação de sistemas de gestão integrada de qualidade, meio ambiente, segurança e saúde no trabalho.",PPC-EP-02,"SO2 - uma habilidade de aplicar o projeto de engenharia para produzir soluções que atendam a necessidades especificadas, considerando a saúde, a segurança e o bem-estar públicos, bem como fatores globais, culturais, sociais, ambientais e econômicos.","A disciplina SEGURANÇA E SAÚDE NO TRABALHO foi associada ao SO2 porque, conforme sua ementa, contribui para desenvolver a habilidade de aplicar projeto de engenharia para propor soluções que atendam necessidades específicas considerando saúde, segurança, meio ambiente e contexto socioeconômico."
EPR0006,SEGURANÃ‡A E SAÃšDE NO TRABALHO,"Conhecer as questões associadas aos acidentes e doenças do trabalho; Reconhecer os riscos ambientais; Aprender técnicas de controle de riscos ambientais; Aprender técnicas de prevenção e combate à incêndios; Aprender os conceitos de programas de manutenção voltados à segurança e saúde no trabalho; Aprender técnicas de implantação de sistemas de gestão integrada de qualidade, meio ambiente, segurança e saúde no trabalho.",PPC-EP-07,"SO2 - uma habilidade de aplicar o projeto de engenharia para produzir soluções que atendam a necessidades especificadas, considerando a saúde, a segurança e o bem-estar públicos, bem como fatores globais, culturais, sociais, ambientais e econômicos.","A disciplina SEGURANÇA E SAÚDE NO TRABALHO foi associada ao SO2 porque, conforme sua ementa, contribui para desenvolver a habilidade de aplicar projeto de engenharia para propor soluções que atendam necessidades específicas considerando saúde, segurança, meio ambiente e contexto socioeconômico."
EPR0006,SEGURANÃ‡A E SAÃšDE NO TRABALHO,"Conhecer as questões associadas aos acidentes e doenças do trabalho; Reconhecer os riscos ambientais; Aprender técnicas de controle de riscos ambientais; Aprender técnicas de prevenção e combate à incêndios; Aprender os conceitos de programas de manutenção voltados à segurança e saúde no trabalho; Aprender técnicas de implantação de sistemas de gestão integrada de qualidade, meio ambiente, segurança e saúde no trabalho.",PPC-EP-02,SO3 - uma habilidade de se comunicar de forma eficaz com uma variedade de públicos.,"A disciplina SEGURANÇA E SAÚDE NO TRABALHO foi associada ao SO3 porque, conforme sua ementa, contribui para desenvolver a habilidade de comunicar resultados, ideias e soluções de forma clara e adequada a diferentes públicos."
EPR0006,SEGURANÃ‡A E SAÃšDE NO TRABALHO,"Conhecer as questões associadas aos acidentes e doenças do trabalho; Reconhecer os riscos ambientais; Aprender técnicas de controle de riscos ambientais; Aprender técnicas de prevenção e combate à incêndios; Aprender os conceitos de programas de manutenção voltados à segurança e saúde no trabalho; Aprender técnicas de implantação de sistemas de gestão integrada de qualidade, meio ambiente, segurança e saúde no trabalho.",PPC-EP-07,SO3 - uma habilidade de se comunicar de forma eficaz com uma variedade de públicos.,"A disciplina SEGURANÇA E SAÚDE NO TRABALHO foi associada ao SO3 porque, conforme sua ementa, contribui para desenvolver a habilidade de comunicar resultados, ideias e soluções de forma clara e adequada a diferentes públicos."
EPR0006,SEGURANÃ‡A E SAÃšDE NO TRABALHO,"Conhecer as questões associadas aos acidentes e doenças do trabalho; Reconhecer os riscos ambientais; Aprender técnicas de controle de riscos ambientais; Aprender técnicas de prevenção e combate à incêndios; Aprender os conceitos de programas de manutenção voltados à segurança e saúde no trabalho; Aprender técnicas de implantação de sistemas de gestão integrada de qualidade, meio ambiente, segurança e saúde no trabalho.",PPC-EP-02,"SO4 - uma habilidade de reconhecer responsabilidades éticas e profissionais em situações de engenharia e tomar decisões informadas, que considerem o impacto das soluções de engenharia nos contextos global, econômico, ambiental e social.","A disciplina SEGURANÇA E SAÚDE NO TRABALHO foi associada ao SO4 porque, conforme sua ementa, contribui para desenvolver a habilidade de reconhecer responsabilidades éticas e profissionais e avaliar o impacto das soluções de engenharia em contextos globais, econômicos, ambientais e sociais."
EPR0006,SEGURANÃ‡A E SAÃšDE NO TRABALHO,"Conhecer as questões associadas aos acidentes e doenças do trabalho; Reconhecer os riscos ambientais; Aprender técnicas de controle de riscos ambientais; Aprender técnicas de prevenção e combate à incêndios; Aprender os conceitos de programas de manutenção voltados à segurança e saúde no trabalho; Aprender técnicas de implantação de sistemas de gestão integrada de qualidade, meio ambiente, segurança e saúde no trabalho.",PPC-EP-07,"SO4 - uma habilidade de reconhecer responsabilidades éticas e profissionais em situações de engenharia e tomar decisões informadas, que considerem o impacto das soluções de engenharia nos contextos global, econômico, ambiental e social.","A disciplina SEGURANÇA E SAÚDE NO TRABALHO foi associada ao SO4 porque, conforme sua ementa, contribui para desenvolver a habilidade de reconhecer responsabilidades éticas e profissionais e avaliar o impacto das soluções de engenharia em contextos globais, econômicos, ambientais e sociais."
